fecha,temp_min,temp_max,temp_tarde,temp_noche,temp_vespertina,temp_manana,humedad_tarde,precipitacion_total,presion_tarde,vel_viento_max,dir_viento_max,nubosidad_tarde,latitude,longitude
2022-05-02,13.9,17.8,17.4,17.8,13.9,16.1,77,22.24,1018,4.63,130,100,-30.0346,-51.2177
2022-05-03,14.9,18.9,18.5,15,17.8,15.6,94,22.87,1014,5.36,109,75,-30.0346,-51.2177
2022-05-04,17.8,20.3,18.9,17.8,19.2,17.8,93,0,1014,7.2,140,95,-30.0346,-51.2177
2022-05-05,16.1,20.6,20,17.8,18.9,17.2,70,0,1020,6.17,160,68,-30.0346,-51.2177
2022-05-06,15,21.1,20.6,17.7,18.3,15.5,69,0,1023,4.02,169,0,-30.0346,-51.2177
2022-05-07,10.7,20.6,18.3,17.2,18.3,10.8,77,0,1024,3.58,231,0,-30.0346,-51.2177
2022-05-08,12.7,21.7,18.9,17.2,19.4,12.7,71,0,1021,2.68,165,0,-30.0346,-51.2177
2022-05-09,13,23.3,21.7,17.2,18.6,13.9,64,0,1020,3.13,111,0,-30.0346,-51.2177
2022-05-10,16.1,21.1,20,17.8,17.2,16.1,80,6.57,1015,3.6,280,38,-30.0346,-51.2177
2022-05-11,15.2,18.9,18.9,16.7,17.8,15.6,85,0.13,1015,2.57,290,96,-30.0346,-51.2177
2022-05-12,13.1,20,17.4,14.9,17.2,13.4,85,0,1018,3.58,246,40,-30.0346,-51.2177
2022-05-13,11.6,20,18.3,13.9,18.3,12.2,75,0,1020,2.68,84,7,-30.0346,-51.2177
2022-05-14,13.9,20.6,20.6,15.6,17.2,13.9,68,13.82,1015,3.58,75,99,-30.0346,-51.2177
2022-05-15,14.4,17.4,16.7,16.1,15.6,16.1,96,2.03,1013,5.66,200,100,-30.0346,-51.2177
2022-05-16,10,14.4,13.3,14.4,12.8,10.6,63,0,1017,10.8,290,1,-30.0346,-51.2177
2022-05-17,9.4,12.8,12.2,11.7,9.9,11.1,69,2.84,1012,10.29,310,89,-30.0346,-51.2177
2022-05-18,11.7,18.2,13.9,11.7,15.6,12.4,94,40.14,1012,10.8,290,99,-30.0346,-51.2177
2022-05-19,11.1,16.7,14.4,12.2,14.3,11.4,83,0,1019,4.12,280,73,-30.0346,-51.2177
2022-05-20,10.3,17.9,12.8,12,15,11.1,94,0,1022,3.6,270,100,-30.0346,-51.2177
2022-05-21,8.7,18.9,15.7,11.6,15.8,9.1,74,0,1023,3.09,280,0,-30.0346,-51.2177
2022-05-22,10.9,20,15.2,13.3,17,10.9,80,0,1021,3.58,56,0,-30.0346,-51.2177
2022-05-23,11.3,22.2,16.5,13.7,17.8,11.3,88,0,1019,3.13,102,0,-30.0346,-51.2177
2022-05-24,13,25.7,22.4,14.4,20.8,13,60,0,1018,2.57,330,0,-30.0346,-51.2177
2022-05-25,13.5,29,25.8,14.8,21.8,14,47,0.62,1017,4.63,340,0,-30.0346,-51.2177
2022-05-26,16.3,20.2,18.8,17.8,17.8,16.7,88,20.88,1021,4.63,90,75,-30.0346,-51.2177
2022-05-27,15.7,18.7,17.7,16.7,17.7,15.8,94,13.92,1016,4.26,340,75,-30.0346,-51.2177
2022-05-28,15.2,20.7,17.8,15.7,18.8,16.7,94,2.95,1015,4.12,110,75,-30.0346,-51.2177
2022-05-29,14.2,17.8,17.4,17.8,14.6,17,91,9.28,1009,5.36,356,100,-30.0346,-51.2177
2022-05-30,9,15.6,13.5,13.8,13.1,12.8,69,0,1015,4.63,280,75,-30.0346,-51.2177
2022-05-31,6,12.8,10.6,9.1,10.6,6,70,0,1022,3.6,150,20,-30.0346,-51.2177
2022-06-01,6.1,11.7,11.1,8,11.4,6.9,83,0,1018,4.47,178,100,-30.0346,-51.2177
2022-06-02,9.4,12.8,11.4,11,11.7,9.9,77,0,1020,6.26,211,100,-30.0346,-51.2177
2022-06-03,8.1,13.9,12.8,11,12.8,8.1,70,0,1025,3.6,140,0,-30.0346,-51.2177
2022-06-04,9,19.3,17.4,11.4,16.7,9.4,66,5.27,1022,4.63,90,20,-30.0346,-51.2177
2022-06-05,15.2,17,17,15.2,16.7,15.2,86,7.51,1017,3.09,100,75,-30.0346,-51.2177
2022-06-06,15,18.5,18.2,16.3,16.4,16.7,96,66.67,1013,3.6,230,100,-30.0346,-51.2177
2022-06-07,13.9,18.3,15.6,14.9,17.1,14.6,95,1.45,1015,4.02,163,100,-30.0346,-51.2177
2022-06-08,12.3,18.9,15.9,15.2,17.8,12.3,94,0,1017,2.06,70,75,-30.0346,-51.2177
2022-06-09,12.8,21,15.8,13.3,18.7,12.8,100,0,1018,2.06,60,75,-30.0346,-51.2177
2022-06-10,9.4,15.6,12.8,14.5,13.4,15.3,92,0,1019,5.14,220,75,-30.0346,-51.2177
2022-06-11,5.5,11.7,9.6,8,10.2,5.6,56,0,1021,9.26,280,0,-30.0346,-51.2177
2022-06-12,6,15,11.7,7.8,13.1,6,57,0,1022,8.23,290,0,-30.0346,-51.2177
2022-06-13,7,15,13.9,10.8,14.2,9.9,75,0,1025,3.6,280,69,-30.0346,-51.2177
2022-06-14,9.9,19.4,14.8,11.6,16.5,10.6,88,0,1022,3.09,100,20,-30.0346,-51.2177
2022-06-15,8.3,20.6,17,11.5,16.8,8.6,70,0,1019,2.24,62,0,-30.0346,-51.2177
2022-06-16,9.7,22.8,19.2,12.9,20.2,9.7,66,0.74,1015,2.57,280,38,-30.0346,-51.2177
2022-06-17,13.3,20,17.8,18.3,15,16.7,98,25.53,1002,8.75,270,100,-30.0346,-51.2177
2022-06-18,7.8,12.8,11.4,12,10.6,8.5,62,0,1021,7.72,300,20,-30.0346,-51.2177
2022-06-19,5.1,16.7,12,6.5,13.8,5.1,74,0,1021,1.8,309,0,-30.0346,-51.2177
2022-06-20,5.2,20.7,15.8,7.8,15.8,6.7,72,0,1019,4.12,120,0,-30.0346,-51.2177
2022-06-21,10.9,16.4,14.9,12.3,15.6,10.9,93,14.07,1013,6.17,240,100,-30.0346,-51.2177
2022-06-22,13,15,14.2,14.9,13.8,14.2,97,12.52,1013,4.02,201,100,-30.0346,-51.2177
2022-06-23,13.8,14.6,14.3,14.6,14.6,13.8,96,7.83,1016,4.02,239,100,-30.0346,-51.2177
2022-06-24,13.8,16.4,15.6,13.8,15,13.8,94,3.16,1018,5.36,155,100,-30.0346,-51.2177
2022-06-25,10.6,13.5,12.4,12.8,12,12.2,84,0,1027,6.71,169,75,-30.0346,-51.2177
2022-06-26,8.3,13.8,12.4,9.8,12.4,9.6,79,1.28,1024,3.6,110,75,-30.0346,-51.2177
2022-06-27,10.2,18.9,14.9,10.9,17,10.5,87,9.91,1017,2.57,100,100,-30.0346,-51.2177
2022-06-28,12.8,24,20.8,14.8,19.8,12.8,73,5.68,1014,5.37,268,100,-30.0346,-51.2177
2022-06-29,9.8,14.4,12.4,11.8,12.8,9.8,78,0,1017,8.75,280,75,-30.0346,-51.2177
2022-06-30,8.3,16.7,13.5,9.1,14.5,8.4,78,0,1019,4.92,2,0,-30.0346,-51.2177
2022-07-01,8.9,19.6,16.1,10.1,16.7,8.9,68,0,1016,5.81,94,0,-30.0346,-51.2177
2022-07-02,11.8,26.5,25,14.7,16.1,17.8,58,0,1011,4.12,240,0,-30.0346,-51.2177
2022-07-03,12.4,16.1,13.5,14.6,15.3,13.5,92,0,1021,4.63,130,100,-30.0346,-51.2177
2022-07-04,14.4,21.7,18.9,16,19.9,14.6,92,9.45,1016,5.14,250,75,-30.0346,-51.2177
2022-07-05,15,20,20,16,15.7,16.1,86,0,1015,4.12,80,20,-30.0346,-51.2177
2022-07-06,14.4,23.3,17.2,15.3,21.1,14.6,91,0.36,1013,3.6,90,75,-30.0346,-51.2177
2022-07-07,15.7,22.2,22.2,17.1,19,15.7,67,9.48,1014,3.73,159,100,-30.0346,-51.2177
2022-07-08,13.5,18.1,14.4,15.7,14.4,13.5,79,33.48,1024,5.81,142,99,-30.0346,-51.2177
2022-07-09,15,23.9,23.7,15,22.2,15.6,69,0,1020,3.58,89,100,-30.0346,-51.2177
2022-07-10,16.7,24.4,23.3,17.8,23.3,19.4,66,4.07,1013,3.13,100,100,-30.0346,-51.2177
2022-07-11,15,29.4,27.2,22.2,27.2,17.9,55,10.21,1003,7.2,210,70,-30.0346,-51.2177
2022-07-12,11.1,15.6,12.8,15,12.2,13.3,74,1.79,1018,4.63,250,91,-30.0346,-51.2177
2022-07-13,8,16.1,13.4,11.1,13.9,9.4,68,0,1023,5.36,106,0,-30.0346,-51.2177
2022-07-14,12,16.7,14.6,12.2,16.4,13.3,95,21.24,1016,7.2,100,100,-30.0346,-51.2177
2022-07-15,16.7,18.3,17.4,16.7,17.8,18.3,95,4.82,1008,4.63,90,100,-30.0346,-51.2177
2022-07-16,14.4,21.7,18.8,17.7,20.3,17.3,95,4.02,1001,9.77,290,40,-30.0346,-51.2177
2022-07-17,9.4,13.8,11.7,13.8,11.3,9.9,76,0,1023,11.32,280,75,-30.0346,-51.2177
2022-07-18,7.2,16.8,13.9,8.3,14.6,7.6,72,0,1023,4.92,229,40,-30.0346,-51.2177
2022-07-19,11.3,15.3,14.4,11.6,14.3,11.7,76,0,1025,5.81,169,98,-30.0346,-51.2177
2022-07-20,11.7,22.2,16.7,12.8,20.2,12.8,90,0,1019,2.68,67,0,-30.0346,-51.2177
2022-07-21,14.4,25.7,24.3,16.9,21.7,14.4,68,0,1013,5.81,194,0,-30.0346,-51.2177
2022-07-22,16.7,24.5,24.5,18.4,21.1,16.9,71,8.9,1014,2.06,270,0,-30.0346,-51.2177
2022-07-23,17.8,22.8,19.4,19.4,21.7,18.3,92,13.11,1016,4.92,113,95,-30.0346,-51.2177
2022-07-24,16.6,27.2,24.6,18.9,23.9,16.6,76,0.65,1018,3.58,98,85,-30.0346,-51.2177
2022-07-25,17,26.1,26.1,21.6,20.6,18.3,71,0.49,1019,5.81,185,2,-30.0346,-51.2177
2022-07-26,16.1,23.3,22.9,16.7,21.7,16.1,63,0,1021,3.13,94,3,-30.0346,-51.2177
2022-07-27,15,25,22.2,17.2,22.8,16.1,75,0,1016,1.83,323,88,-30.0346,-51.2177
2022-07-28,13.3,25.2,23.9,19.4,16.8,17.2,72,21.97,1006,6.69,200,100,-30.0346,-51.2177
2022-07-29,10,13.9,12.8,13.5,12.8,10.6,78,0,1016,8.75,290,71,-30.0346,-51.2177
2022-07-30,9.2,16.1,11.8,10.9,14.1,9.6,87,0,1021,3.6,270,75,-30.0346,-51.2177
2022-07-31,8.8,19.9,13.8,12,17,9.5,94,0,1019,3.13,89,20,-30.0346,-51.2177
2022-08-01,10.9,19.6,15.6,12.6,14.6,12,85,0,1017,3.6,170,75,-30.0346,-51.2177
2022-08-02,12.4,20.4,14.8,13.8,15.6,12.8,88,7.87,1019,4.12,110,100,-30.0346,-51.2177
2022-08-03,13.8,24.4,21.7,13.8,20.6,14.9,77,0.93,1014,6.17,90,48,-30.0346,-51.2177
2022-08-04,13.5,25,17.4,16.7,22.8,16.7,95,1.44,1006,6.69,290,40,-30.0346,-51.2177
2022-08-05,11.7,16.7,14.5,13.5,14.9,13.5,81,0,1017,5.66,280,75,-30.0346,-51.2177
2022-08-06,9.1,15,13.8,11,12.8,9.1,65,9.95,1020,6.69,110,0,-30.0346,-51.2177
2022-08-07,12.3,16.4,16.4,12.8,15.6,12.8,80,0,1017,6.17,130,75,-30.0346,-51.2177
2022-08-08,13.3,15.8,15.8,13.9,13.5,13.8,85,0,1022,6.69,130,100,-30.0346,-51.2177
2022-08-09,12.2,14.6,13.5,14.2,13.2,14.6,93,7.41,1024,7.2,120,100,-30.0346,-51.2177
2022-08-10,11.7,16.8,15.7,12,15.2,12,75,12.65,1023,6.17,180,40,-30.0346,-51.2177
2022-08-11,10.9,18.3,16.3,12.3,16.1,12,64,0,1026,4.02,52,8,-30.0346,-51.2177
2022-08-12,12.7,22.2,19.5,13.3,18.9,13.3,66,0,1022,3.58,84,76,-30.0346,-51.2177
2022-08-13,15,21.1,20.6,16.1,19.4,15,63,7.78,1020,3.13,60,100,-30.0346,-51.2177
2022-08-14,12.2,24.5,22.8,16.6,22.2,13.9,60,0.74,1016,3.13,89,1,-30.0346,-51.2177
2022-08-15,17.4,20,18.9,18.3,18.5,19.4,91,24.05,1002,12.35,250,75,-30.0346,-51.2177
2022-08-16,13.1,17.2,14.6,17,14.9,13.8,83,0.58,1012,5.36,212,100,-30.0346,-51.2177
2022-08-17,12.2,23.9,17.8,12.4,22,12.8,82,4.27,1009,3.6,70,0,-30.0346,-51.2177
2022-08-18,10,18.5,11.7,18.5,12.2,12.8,75,18.64,1015,9.77,190,100,-30.0346,-51.2177
2022-08-19,6,13.5,11.4,8.7,12.8,6,65,0,1032,4.63,290,40,-30.0346,-51.2177
2022-08-20,5.8,16.1,13.9,8.4,14.6,5.8,58,0,1031,5.14,90,0,-30.0346,-51.2177
2022-08-21,7.6,19.3,17.4,10.1,16.7,7.6,61,0,1027,3.58,166,0,-30.0346,-51.2177
2022-08-22,9.7,16.7,14.5,11.9,14.4,12,79,0,1025,3.58,177,0,-30.0346,-51.2177
2022-08-23,12.2,23.9,19.5,13.9,20.6,12.2,68,0,1023,3.13,75,2,-30.0346,-51.2177
2022-08-24,14.4,26.1,23.3,16.6,23.3,14.4,59,0.31,1020,2.68,102,96,-30.0346,-51.2177
2022-08-25,16.1,28.3,26.1,19.4,25,16.1,55,0,1019,4.02,89,59,-30.0346,-51.2177
2022-08-26,17.8,27.2,25.6,20,23.8,17.8,59,0,1017,5.14,100,0,-30.0346,-51.2177
2022-08-27,16.7,32.4,28.8,18.7,28.8,16.7,43,0,1011,5.66,330,0,-30.0346,-51.2177
2022-08-28,10,17,11.7,17,11,11.7,65,7.59,1027,7.2,220,100,-30.0346,-51.2177
2022-08-29,8.1,13.3,12.1,9.9,12.4,8.1,68,0,1033,4.12,160,75,-30.0346,-51.2177
2022-08-30,8,18.4,17.1,9.5,16.7,8,70,0,1028,6.69,110,40,-30.0346,-51.2177
2022-08-31,10.8,22.4,18.8,13.9,19.9,10.8,52,0,1022,4.12,110,0,-30.0346,-51.2177
2022-09-01,10.8,26.7,22.8,15.1,24.2,10.8,57,0,1013,5.14,120,0,-30.0346,-51.2177
2022-09-02,13.3,18.9,15.6,18,16.7,16.4,88,15.72,1014,7.2,240,99,-30.0346,-51.2177
2022-09-03,9.4,15,12.2,12.8,13.9,10,62,0,1026,5.36,235,2,-30.0346,-51.2177
2022-09-04,7.2,17.8,14.5,11.6,15.6,8.2,71,0,1027,4.92,70,40,-30.0346,-51.2177
2022-09-05,9.5,20.6,19.5,12.7,17.3,9.5,57,0,1025,5.81,100,33,-30.0346,-51.2177
2022-09-06,15.5,21.1,17.8,15.5,19.4,15.5,82,8.77,1022,4.47,89,100,-30.0346,-51.2177
2022-09-07,16.6,25,23.3,17.7,23.9,17.2,64,1.11,1014,5.14,30,79,-30.0346,-51.2177
2022-09-08,15,26.4,24.6,18.9,23.4,15,61,0,1010,6.17,100,0,-30.0346,-51.2177
2022-09-09,12.2,30.1,25.8,22.7,20.6,22.8,74,13.66,1005,10.29,280,40,-30.0346,-51.2177
2022-09-10,9.9,16.7,13.2,12.2,16.1,10,61,0.35,1021,6.69,280,20,-30.0346,-51.2177
2022-09-11,8.9,17.3,16.1,12.1,15.6,8.9,64,0,1021,5.36,123,75,-30.0346,-51.2177
2022-09-12,12,19.5,15.3,12.8,18.9,12,76,0.12,1015,4.92,89,100,-30.0346,-51.2177
2022-09-13,15.6,21.7,18.9,17.2,17.9,16.1,77,0,1014,4.12,260,0,-30.0346,-51.2177
2022-09-14,15,19,17.3,15,17.2,15,80,0,1021,4.92,162,97,-30.0346,-51.2177
2022-09-15,15,19.5,17.8,15.6,18.4,15,84,1.09,1023,4.47,84,28,-30.0346,-51.2177
2022-09-16,14.9,21.2,20.1,15.6,18.4,15,67,6.21,1025,6.26,77,30,-30.0346,-51.2177
2022-09-17,13.3,21.8,20.1,15.5,19.3,13.9,59,0,1024,10.8,100,0,-30.0346,-51.2177
2022-09-18,12.3,22.9,20.6,15.6,20.6,14.3,49,0.14,1017,5.36,70,98,-30.0346,-51.2177
2022-09-19,16.1,18.3,18.3,17.2,16.1,17.2,78,27.09,1013,6.26,94,100,-30.0346,-51.2177
2022-09-20,15.5,21.1,20,16,17.8,15.6,71,0,1014,5.36,183,92,-30.0346,-51.2177
2022-09-21,14.4,20.7,17.9,15.6,17.1,14.9,81,0,1013,5.66,120,70,-30.0346,-51.2177
2022-09-22,11.1,18.8,17.1,16.1,13.8,15.5,80,0,1009,11.83,270,100,-30.0346,-51.2177
2022-09-23,8.9,18.9,15.6,11.1,17.2,9.4,58,0,1019,4.47,315,0,-30.0346,-51.2177
2022-09-24,9.4,19,17.8,13.8,17.2,9.4,48,0,1021,4.47,138,0,-30.0346,-51.2177
2022-09-25,10.9,22.3,21.1,13.3,18.9,10.9,60,19.05,1016,4.02,140,95,-30.0346,-51.2177
2022-09-26,17.2,24.5,22.2,18.5,23.9,17.2,70,0,1014,4.12,280,28,-30.0346,-51.2177
2022-09-27,16.1,25,23.4,19.4,19.5,16.1,46,0,1017,5.36,182,0,-30.0346,-51.2177
2022-09-28,15,20,19.6,15,17.8,15,72,0,1025,7.15,228,99,-30.0346,-51.2177
2022-09-29,14.3,19.5,19,14.9,17.2,14.3,60,0,1024,5.36,72,78,-30.0346,-51.2177
2022-09-30,15,21.1,20,15.6,16.7,15,64,8.41,1019,5.66,70,100,-30.0346,-51.2177
2022-10-01,15.5,20.1,20,16.1,18.9,15.5,77,0,1018,3.58,237,97,-30.0346,-51.2177
2022-10-02,15,21.1,17.5,16.1,18.9,15,81,0,1021,4.92,182,100,-30.0346,-51.2177
2022-10-03,13.9,19.6,18.9,15.9,16.2,14.4,72,0,1018,6.26,200,9,-30.0346,-51.2177
2022-10-04,12.1,20.1,18.4,12.8,17.8,12.1,61,0,1017,4.02,155,38,-30.0346,-51.2177
2022-10-05,12.9,22.9,22.3,13.9,19.5,13.7,50,0,1014,7.15,89,0,-30.0346,-51.2177
2022-10-06,16.4,21.1,18.1,17.2,21.1,17.2,97,15.32,1007,4.63,110,100,-30.0346,-51.2177
2022-10-07,16,22.8,19.9,19.4,22.2,16.1,69,2.78,1008,8.23,270,75,-30.0346,-51.2177
2022-10-08,13.2,27.2,24.9,17.1,23.2,13.2,48,0,1009,5.66,310,0,-30.0346,-51.2177
2022-10-09,12.3,17.8,12.8,17.4,15.5,13.3,71,0.61,1020,7.72,200,100,-30.0346,-51.2177
2022-10-10,12,16.4,16.1,12.8,15,12,60,8.26,1023,7.72,110,100,-30.0346,-51.2177
2022-10-11,13.3,18.9,17.7,13.3,17.8,15.5,92,14.13,1015,5.81,44,100,-30.0346,-51.2177
2022-10-12,15.3,21.1,17.4,16.7,21.1,16.1,70,5.09,1016,5.36,94,97,-30.0346,-51.2177
2022-10-13,14.9,25.6,22.1,15.6,22.8,15,75,0,1016,5.36,165,20,-30.0346,-51.2177
2022-10-14,15.6,18.9,18.5,16.7,16.7,15.6,66,0,1027,8.23,130,100,-30.0346,-51.2177
2022-10-15,15.6,21.1,18.9,15.6,18.8,16.4,75,0,1025,12.35,100,75,-30.0346,-51.2177
2022-10-16,17.2,24.6,21.7,17.8,20.1,17.2,78,15.9,1016,5.14,260,100,-30.0346,-51.2177
2022-10-17,16,24.8,21.2,17.8,21.4,16,69,0,1017,8.75,120,19,-30.0346,-51.2177
2022-10-18,17.2,21.1,20.7,18.3,20.3,17.5,81,3.65,1020,8.75,110,75,-30.0346,-51.2177
2022-10-19,17.7,24.4,22.9,17.8,22.2,17.8,74,0,1016,6.69,130,75,-30.0346,-51.2177
2022-10-20,17,24.6,23.5,17.8,21.7,17.4,68,8.24,1010,5.14,130,100,-30.0346,-51.2177
2022-10-21,17.8,23.9,23.9,20.5,19,19.4,72,1.58,1006,6.26,222,67,-30.0346,-51.2177
2022-10-22,17.2,23.4,21.7,17.8,22.2,17.2,69,0,1016,4.47,100,94,-30.0346,-51.2177
2022-10-23,16.1,24,23.3,17.7,19.5,16.1,69,0,1017,4.92,158,56,-30.0346,-51.2177
2022-10-24,14,23.4,22.3,16.6,21.1,16.6,69,0,1019,4.47,104,24,-30.0346,-51.2177
2022-10-25,16,25.6,23.5,17.2,22.8,16,59,0,1016,6.26,104,0,-30.0346,-51.2177
2022-10-26,18.2,33.9,30.1,18.4,28.9,18.2,52,1.51,1006,7.72,240,93,-30.0346,-51.2177
2022-10-27,16.4,27.8,25.1,20,27.2,19.5,63,3.57,1009,4.47,267,16,-30.0346,-51.2177
2022-10-28,15.7,30.5,27.3,21,29,18.9,45,0,1012,3.58,121,0,-30.0346,-51.2177
2022-10-29,19.2,33,31.2,21.6,21.6,20,55,1.28,1005,6.15,0,2,-30.0346,-51.2177
2022-10-30,20.8,33.3,31.2,24.4,25.2,22.1,55,18.33,999,7.72,190,100,-30.0346,-51.2177
2022-10-31,13.3,21.1,15.6,21.1,13.3,16.7,89,4,1016,7.15,190,100,-30.0346,-51.2177
2022-11-01,10.5,17.3,15.6,12.7,16.1,10.5,53,0,1027,5.36,219,77,-30.0346,-51.2177
2022-11-02,11.6,20.1,17.8,13.8,18.3,11.6,49,0,1030,4.02,202,1,-30.0346,-51.2177
2022-11-03,12.1,23.5,20.1,13.9,20.6,12.2,39,0,1026,4.63,200,0,-30.0346,-51.2177
2022-11-04,15.9,21.4,20,15.9,19.6,16,52,0,1023,5.66,130,75,-30.0346,-51.2177
2022-11-05,14.9,22.9,22.6,16.3,20.7,14.9,53,0,1021,10.29,90,75,-30.0346,-51.2177
2022-11-06,15.8,22.9,22.9,17,19.9,15.8,50,0,1023,9.77,100,40,-30.0346,-51.2177
2022-11-07,15.5,21,21,16.3,16.8,16,59,6.39,1022,7.2,110,40,-30.0346,-51.2177
2022-11-08,15.1,19.7,17.8,16.3,19.3,15.1,82,2.92,1021,5.14,140,100,-30.0346,-51.2177
2022-11-09,14,21.4,19.2,16,21,14.9,85,0,1016,4.63,130,75,-30.0346,-51.2177
2022-11-10,14,25.1,24.3,16.6,22.2,14,60,0,1015,5.81,78,40,-30.0346,-51.2177
2022-11-11,17.7,25,24.7,18.5,22.2,18.5,57,1.67,1014,6.69,110,20,-30.0346,-51.2177
2022-11-12,19.4,30,26.7,19.9,27.2,19.6,63,0.78,1011,5.14,110,20,-30.0346,-51.2177
2022-11-13,21.3,26.7,26.4,22,22.8,21.7,68,5.77,1007,5.66,100,75,-30.0346,-51.2177
2022-11-14,19.4,29.5,25.1,21.7,27.2,20.3,78,3.53,1005,7.15,254,35,-30.0346,-51.2177
2022-11-15,17.3,27.8,26.4,18.9,27,17.8,39,0,1012,9.77,260,20,-30.0346,-51.2177
2022-11-16,16.8,28.9,26.7,19.8,28.3,17.5,37,0,1018,5.14,260,0,-30.0346,-51.2177
2022-11-17,17.9,28.4,28.2,18.8,25.2,17.9,35,0,1018,5.66,110,0,-30.0346,-51.2177
2022-11-18,18.4,29,28.2,19.8,25.6,18.9,48,0,1016,5.81,102,0,-30.0346,-51.2177
2022-11-19,19.4,30.1,29,20,26.2,19.4,40,0,1014,6.26,84,6,-30.0346,-51.2177
2022-11-20,20,31.2,28.9,21.7,27.3,20.5,49,0,1012,6.26,89,66,-30.0346,-51.2177
2022-11-21,21.4,29.4,27.8,22.2,24.5,22.2,64,4.26,1010,5.66,290,100,-30.0346,-51.2177
2022-11-22,18.9,24,21.7,24,20.2,20.6,93,39.9,1011,6.17,250,100,-30.0346,-51.2177
2022-11-23,19.4,26.2,25,20.5,22.8,19.4,61,1.99,1012,4.92,71,65,-30.0346,-51.2177
2022-11-24,18.2,26.7,24.5,18.9,24.5,18.3,60,0,1014,4.47,98,0,-30.0346,-51.2177
2022-11-25,15.7,26.7,25.6,19.4,25,15.7,54,0,1018,4.92,125,0,-30.0346,-51.2177
2022-11-26,19.9,27.5,25.7,19.9,25,20,75,0,1019,9.26,100,84,-30.0346,-51.2177
2022-11-27,21.1,26.8,26.7,21.7,24.5,21.7,66,0,1018,9.26,110,78,-30.0346,-51.2177
2022-11-28,20.5,26.2,25.6,21.1,23.9,20.5,69,0,1015,9.26,100,46,-30.0346,-51.2177
2022-11-29,20,26.8,25.7,21.1,25.1,20.5,73,0,1010,8.05,61,72,-30.0346,-51.2177
2022-11-30,21.1,27.9,27.9,21.7,25,21.6,65,0,1007,8.75,100,33,-30.0346,-51.2177
2022-12-01,22.2,31.1,31.1,22.8,27.8,22.2,57,0.47,1005,4.02,33,39,-30.0346,-51.2177
2022-12-02,22.5,35.5,32.3,24.5,27.9,24.9,56,10.77,1009,6.26,151,17,-30.0346,-51.2177
2022-12-03,23.3,28.4,27.3,25,27.2,23.5,76,3.12,1010,4.47,186,99,-30.0346,-51.2177
2022-12-04,22.8,27.3,27.3,24.4,24.4,23.1,75,5.37,1008,6.17,160,100,-30.0346,-51.2177
2022-12-05,22.2,27.3,26.2,23.3,26.1,22.8,80,0,1012,5.36,183,84,-30.0346,-51.2177
2022-12-06,21.7,27.9,27.3,22.2,25.6,21.7,73,0,1013,5.36,141,5,-30.0346,-51.2177
2022-12-07,21.1,29.5,28.3,22.2,26.7,21.7,63,0,1013,5.36,102,0,-30.0346,-51.2177
2022-12-08,19.4,34.5,31.7,21.1,30.7,19.4,51,0,1006,4.47,43,3,-30.0346,-51.2177
2022-12-09,20.9,34.4,30.7,20.9,29.5,21.2,63,0,1008,5.81,75,0,-30.0346,-51.2177
2022-12-10,22.7,31.2,30.7,23.1,27.9,23.3,62,0,1008,4.92,181,98,-30.0346,-51.2177
2022-12-11,23.3,32.8,30,23.9,30,23.3,64,0,1008,5.14,110,45,-30.0346,-51.2177
2022-12-12,18.9,37,35.5,24.4,20.7,22.4,34,11.38,1002,12.35,170,3,-30.0346,-51.2177
2022-12-13,18.8,24,23.4,19.4,22.9,18.8,52,0,1011,6.26,242,0,-30.0346,-51.2177
2022-12-14,18.3,28.4,26.2,19.4,25,18.8,47,0,1012,6.26,58,0,-30.0346,-51.2177
2022-12-15,19.9,32.2,29,20.5,26.8,20.5,58,0.11,1010,4.47,72,1,-30.0346,-51.2177
2022-12-16,20,24,22.9,22.8,22.8,20.5,70,0,1012,7.72,170,72,-30.0346,-51.2177
2022-12-17,18.3,25.8,25.6,19.9,23.2,19.4,48,0,1012,10.29,100,5,-30.0346,-51.2177
2022-12-18,18.8,24.6,23.4,20.6,22.3,20.5,72,10.04,1014,8.75,100,100,-30.0346,-51.2177
2022-12-19,18.2,23.9,21.1,18.4,22.2,18.2,79,0,1016,11.83,100,100,-30.0346,-51.2177
2022-12-20,19.4,26.8,26.2,20.6,24,20,66,0.36,1015,6.71,110,63,-30.0346,-51.2177
2022-12-21,19.4,28.9,26.1,20.6,25,20,60,0,1016,7.72,110,55,-30.0346,-51.2177
2022-12-22,19.4,29.6,29,20.5,24.5,19.9,38,0,1015,6.26,72,0,-30.0346,-51.2177
2022-12-23,18.1,33.2,31.8,21.3,29.5,18.7,36,0,1013,6.57,102,0,-30.0346,-51.2177
2022-12-24,20.3,35.9,33.3,22.3,30.6,20.3,30,0,1012,5.9,110,11,-30.0346,-51.2177
2022-12-25,21.3,32.7,31,22.5,24.5,21.3,44,1.31,1013,8.49,165,100,-30.0346,-51.2177
2022-12-26,20.5,22.8,22.2,22.8,21.7,21.7,82,0.11,1014,4.53,109,93,-30.0346,-51.2177
2022-12-27,20,26.7,26.1,20.5,24.5,20,50,4.42,1013,5.36,84,61,-30.0346,-51.2177
2022-12-28,17.8,26.7,20.2,20,26.1,20,80,4.06,1010,5.66,220,100,-30.0346,-51.2177
2022-12-29,19.4,26.8,25.7,22.1,25.6,20,62,0,1014,4.92,192,39,-30.0346,-51.2177
